# s_ref,X_ref,Y_ref,phi_ref,kappa_ref,right_width,left_width
133.090302,-40.432886,24.453892,-1.792411,-0.105489,1.750000,1.750000
133.190295,-40.455421,24.356286,-1.802992,-0.105779,1.750000,1.750000
133.290288,-40.478988,24.258929,-1.813603,-0.106091,1.750000,1.750000
133.390280,-40.503586,24.161837,-1.824246,-0.106427,1.750000,1.750000
133.490273,-40.529215,24.065022,-1.834923,-0.106784,1.750000,1.750000
133.590266,-40.555874,23.968499,-1.845634,-0.107164,1.750000,1.750000
133.690259,-40.583563,23.872283,-1.856384,-0.107566,1.750000,1.750000
133.790251,-40.612282,23.776386,-1.867173,-0.107990,1.750000,1.750000
133.890244,-40.642030,23.680824,-1.878003,-0.108434,1.750000,1.750000
133.990237,-40.672807,23.585611,-1.888877,-0.108900,1.750000,1.750000
134.090229,-40.704612,23.490760,-1.899795,-0.109387,1.750000,1.750000
134.190222,-40.737446,23.396285,-1.910761,-0.109894,1.750000,1.750000
134.290215,-40.771306,23.302202,-1.921776,-0.110420,1.750000,1.750000
134.390208,-40.806194,23.208524,-1.932841,-0.110967,1.750000,1.750000
134.490200,-40.842109,23.115264,-1.943959,-0.111532,1.750000,1.750000
134.590193,-40.879050,23.022438,-1.955131,-0.112116,1.750000,1.750000
134.690186,-40.917016,22.930059,-1.966359,-0.112718,1.750000,1.750000
134.790178,-40.956008,22.838141,-1.977644,-0.113338,1.750000,1.750000
134.890171,-40.996032,22.746681,-1.988943,-0.112906,1.750000,1.750000
134.990164,-41.037074,22.655700,-2.000184,-0.112346,1.750000,1.750000
135.090157,-41.079124,22.565205,-2.011367,-0.111781,1.750000,1.750000
135.190149,-41.122173,22.475202,-2.022491,-0.111210,1.750000,1.750000
135.290142,-41.166211,22.385694,-2.033556,-0.110635,1.750000,1.750000
135.390135,-41.211230,22.296687,-2.044562,-0.110056,1.750000,1.750000
135.490127,-41.257220,22.208185,-2.055510,-0.109475,1.750000,1.750000
135.590120,-41.304172,22.120194,-2.066399,-0.108891,1.750000,1.750000
135.690113,-41.352077,22.032717,-2.077231,-0.108307,1.750000,1.750000
135.790106,-41.400925,21.945760,-2.088004,-0.107723,1.750000,1.750000
135.890098,-41.450709,21.859328,-2.098719,-0.107139,1.750000,1.750000
135.990091,-41.501417,21.773425,-2.109378,-0.106556,1.750000,1.750000
136.090084,-41.553042,21.688056,-2.119979,-0.105975,1.750000,1.750000
136.190076,-41.605573,21.603227,-2.130524,-0.105396,1.750000,1.750000
136.290069,-41.659003,21.518940,-2.141014,-0.104821,1.750000,1.750000
136.390062,-41.713321,21.435203,-2.151447,-0.104250,1.750000,1.750000
136.490055,-41.768518,21.352019,-2.161827,-0.103683,1.750000,1.750000
136.590047,-41.824586,21.269392,-2.172152,-0.103121,1.750000,1.750000
136.690040,-41.881514,21.187329,-2.182423,-0.102565,1.750000,1.750000
136.790033,-41.939295,21.105833,-2.192642,-0.102015,1.750000,1.750000
136.890025,-41.997918,21.024910,-2.202809,-0.101471,1.750000,1.750000
136.990018,-42.057375,20.944564,-2.212924,-0.100935,1.750000,1.750000
137.090011,-42.117656,20.864800,-2.222989,-0.100406,1.750000,1.750000
137.190004,-42.178752,20.785623,-2.233005,-0.099886,1.750000,1.750000
137.289996,-42.240653,20.707037,-2.242972,-0.099373,1.750000,1.750000
137.389989,-42.303352,20.629048,-2.252890,-0.098870,1.750000,1.750000
137.489982,-42.366838,20.551660,-2.262762,-0.098376,1.750000,1.750000
137.589974,-42.431103,20.474878,-2.272588,-0.097891,1.750000,1.750000
137.689967,-42.496137,20.398707,-2.282369,-0.097417,1.750000,1.750000
137.789960,-42.561930,20.323151,-2.292105,-0.096952,1.750000,1.750000
137.889953,-42.628475,20.248216,-2.301799,-0.096499,1.750000,1.750000
